Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
2/28/2017,75398,39702,MS,Columbus,Lowndes,Columbus,4645,107400,-0.000930233,-0.001858736,0.091463415,0.016216227,0.013415734,2009-07,2009-Q3,123400,-0.129659643,2008-04
2/28/2017,79931,49770,MI,,Emmet,Petoskey,4646,212100,0.021676301,0.071212121,0.077743902,0.067644425,-0.001912773,2008-01,2008-Q1,224500,-0.055233853,2005-11
2/28/2017,79415,48842,MI,Lansing,Ingham,Holt,4647,156600,0.005780347,0.026885246,0.0875,0.067816265,-0.003076294,2006-04,2006-Q2,167700,-0.066189624,2002-09
2/28/2017,78658,47546,IN,Jasper,Dubois,Jasper,4648,149000,0.00269179,0.015678255,0.030428769,0.030366956,0.019943187,2017-02,2017-Q1,149000,0,2017-02
2/28/2017,72246,32821,FL,Orlando,Orange,Williamsburg,4649,178900,-0.000558659,0.013597734,0.063614744,0.093928274,-0.031545232,2006-10,2006-Q4,250200,-0.284972022,2005-06
2/28/2017,60735,7644,NJ,New York,Bergen,Lodi,4650,361800,0.002771619,0.005558644,0.07806913,0.024729991,-0.016662777,2007-05,2007-Q2,432800,-0.164048059,2004-12
2/28/2017,94960,85388,AZ,Phoenix,Maricopa,Surprise,4651,233100,-0.000857265,0.006911447,0.059064062,0.113455932,-0.014843104,2006-06,2006-Q2,288800,-0.192867036,2005-05
2/28/2017,72366,33028,FL,Miami-Fort Lauderdale,Broward,Pembroke Pines,4652,379500,0.003172086,0.00503178,0.031810767,0.083190391,-0.015463513,2006-06,2006-Q2,462600,-0.179636835,2005-04
2/28/2017,78299,46845,IN,Fort Wayne,Allen,Fort Wayne,4653,211400,0.010516252,0.037800687,0.027710258,0.031310306,0.009935459,2017-02,2017-Q1,211400,0,2017-02
2/28/2017,69339,27409,NC,,Guilford,Greensboro,4654,103700,0.002901354,0.011707317,0.03493014,0.013656935,0.003941391,2017-02,2017-Q1,103700,0,2017-02
2/28/2017,89010,71301,LA,Alexandria,Rapides,Alexandria,4655,116300,-0.005132592,-0.006831768,0.004317789,0.080141485,,2016-05,2016-Q2,128700,-0.096348096,2016-03
2/28/2017,72800,33759,FL,Tampa,Pinellas,Clearwater,4656,175200,0.004587156,0.019790454,0.133247089,0.106977257,-0.007079378,2006-10,2006-Q4,194700,-0.100154083,2005-09
2/28/2017,79166,48371,MI,Detroit,Oakland,Oxford Township,4657,236400,0.002119542,0.0124197,0.047408064,0.096858373,0.005357591,2005-08,2005-Q3,240600,-0.017456359,2004-08
2/28/2017,61859,10552,NY,New York,Westchester,Mount Vernon,4658,472900,0.001270379,0.002331496,-0.023539129,0.017456799,-0.023230049,2007-07,2007-Q3,604100,-0.217182586,2004-05
2/28/2017,72676,33556,FL,Tampa,Hillsborough,Odessa,4659,407400,-0.00391198,0.007667574,0.100486224,0.077577719,-0.001267506,2006-07,2006-Q3,430500,-0.053658537,2006-01
2/28/2017,87107,66109,KS,Kansas City,Wyandotte,Kansas City,4660,158600,0.005707039,0.008905852,0.081855389,0.040892066,-0.001624731,2007-06,2007-Q2,166200,-0.045728039,2006-10
2/28/2017,86354,64116,MO,Kansas City,Jackson,Kansas City,4661,122900,0.005728314,0.016542597,0.059482759,0.026565405,-0.006438123,2007-09,2007-Q3,135300,-0.091648189,2003-03
2/28/2017,72174,32726,FL,Orlando,Lake,Eustis,4662,136200,0.006651885,0.0248307,0.08353222,0.096315947,-0.022839321,2006-08,2006-Q3,177900,-0.234401349,2005-04
2/28/2017,58513,1843,MA,Boston,Essex,Lawrence,4663,245300,0.004093328,0.016155758,0.071179039,0.075082856,-0.001255052,2005-11,2005-Q4,255000,-0.038039216,2005-02
2/28/2017,73215,34772,FL,Orlando,Osceola,Saint Cloud,4664,221900,-0.00045045,0.002711252,0.097971301,0.101897812,-0.021581125,2006-06,2006-Q2,291600,-0.239026063,2005-06
2/28/2017,90529,74801,OK,Shawnee,Pottawatomie,Shawnee,4665,80700,-0.001237624,-0.006157635,0.167872648,0.057916153,,2016-11,2016-Q4,81200,-0.006157635,2016-10
2/28/2017,95075,85739,AZ,Tucson,Pima,Catalina,4666,348300,-0.016657256,0.001725626,0.115631006,0.034618731,,2016-12,2016-Q4,356000,-0.021629213,2016-12
2/28/2017,69333,27403,NC,,Guilford,Greensboro,4667,110600,0.010968921,0.029795158,0.060402685,0.020762994,-0.00293576,2007-04,2007-Q2,114400,-0.033216783,2005-12
2/28/2017,70237,28805,NC,Asheville,Buncombe,Asheville,4668,245600,0.007796471,0.018242123,0.062283737,0.054234768,0.017540882,2017-02,2017-Q1,245600,0,2017-02
2/28/2017,99419,97801,OR,Hermiston-Pendleton,Umatilla,Pendleton,4669,156000,0.002570694,0.009708738,0.037234043,0.033349712,0.021021291,2017-02,2017-Q1,156000,0,2017-02
2/28/2017,70349,29170,SC,Columbia,Lexington,Oak Grove,4670,124200,-0.001607717,-0.004009623,0.031561462,0.016752088,0.003949174,2016-12,2016-Q4,124700,-0.004009623,2016-12
2/28/2017,78959,48085,MI,Detroit,Oakland,Troy,4671,283500,0.004606662,0.01758794,0.041513593,0.093169343,0.014826757,2017-02,2017-Q1,283500,0,2017-02
2/28/2017,96563,91945,CA,San Diego,San Diego,Lemon Grove,4672,425300,0.006627219,0.02333975,0.064847271,0.103513932,-0.002527406,2006-05,2006-Q2,461800,-0.079038545,2004-11
2/28/2017,71547,31520,GA,Brunswick,Glynn,Brunswick,4673,73700,0.004087193,0.048364154,0.07122093,-0.02277989,,2013-07,2013-Q3,87800,-0.160592255,2012-12
2/28/2017,87865,68114,NE,Omaha,Douglas,Omaha,4674,159800,0.003138732,0.012674271,0.047182176,0.036929727,0.006281778,2001-03,2001-Q1,170000,-0.06,2000-07
2/28/2017,61784,10308,NY,New York,Richmond,New York,4675,468700,0.013186338,0.03010989,0.086714584,0.040182178,0.00425851,2017-02,2017-Q1,468700,0,2017-02
2/28/2017,96497,91755,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Monterey Park,4676,579300,0.010994764,0.036129494,0.054614965,0.066426301,0.005368349,2017-02,2017-Q1,579300,0,2017-02
2/28/2017,91192,76018,TX,Dallas-Fort Worth,Tarrant,Arlington,4677,159200,0.007594937,0.018554063,0.110181311,0.087009939,0.024152319,2017-02,2017-Q1,159200,0,2017-02
2/28/2017,72672,33547,FL,Tampa,Hillsborough,Riverview,4678,293600,0.003417635,0.017677643,0.061076979,0.065291485,-0.005772883,2006-09,2006-Q3,320200,-0.083073079,2005-12
2/28/2017,99018,97013,OR,Portland,Clackamas,Canby,4679,352400,0.003988604,0.014684711,0.117311351,0.101527223,0.013557796,2017-02,2017-Q1,352400,0,2017-02
2/28/2017,61941,10954,NY,New York,Rockland,Clarkstown,4680,346900,-0.00516203,-0.020886255,0.003471218,0.005628543,-0.019962052,2006-02,2006-Q1,449200,-0.227738201,2003-11
2/28/2017,99413,97754,OR,Prineville,Crook,Prineville,4681,209600,0.013539652,0.025440313,0.128702208,0.145007507,-0.007285254,2006-11,2006-Q4,229600,-0.087108014,2006-06
2/28/2017,76186,42025,KY,,Marshall,Benton,4682,126500,0.001583531,0,0.018518519,0.019422229,,2010-05,2010-Q2,132400,-0.044561934,
2/28/2017,88577,70401,LA,Hammond,Tangipahoa,Hammond,4683,158200,0.016709512,0.05961152,0.11173577,0.024744719,,2017-02,2017-Q1,158200,0,2017-02
2/28/2017,75870,41015,KY,Cincinnati,Kenton,Covington,4684,108200,0.000925069,0.003710575,0.090725806,0.019376808,0.009027719,2017-02,2017-Q1,108200,0,2017-02
2/28/2017,98512,95961,CA,Yuba City,Yuba,Olivehurst,4685,219800,0.004570384,-0.003626473,0.1592827,0.134793838,,2016-09,2016-Q3,222100,-0.010355696,2016-08
2/28/2017,99528,98043,WA,Seattle,Snohomish,Mountlake Terrace,4686,364000,0.007473014,0.027088036,0.181051265,0.121353355,0.017608192,2017-02,2017-Q1,364000,0,2017-02
2/28/2017,69233,27203,NC,Greensboro,Randolph,Asheboro,4687,87200,0.002298851,-0.001145475,0.046818727,0.022549584,-0.003155545,2006-10,2006-Q4,91800,-0.050108932,2005-09
2/28/2017,79507,49014,MI,Battle Creek,Calhoun,Battle Creek,4688,118800,0.008488964,0.03125,0.1,0.070513002,0.000760749,2006-06,2006-Q2,123000,-0.034146341,2004-10
2/28/2017,81306,53226,WI,Milwaukee,Milwaukee,Wauwatosa,4689,145500,0,-0.001372684,0.064374543,0.017059398,-0.014802425,2006-09,2006-Q3,170200,-0.145123384,2003-09
2/28/2017,95083,85747,AZ,Tucson,Pima,Tucson,4690,194000,0.00051573,0.013584117,0.060688901,0.050005632,-0.02374503,2006-05,2006-Q2,264600,-0.266817838,2004-12
2/28/2017,87119,66203,KS,Kansas City,Johnson,Shawnee,4691,161100,0.00750469,0.013207547,0.066181337,0.030098273,0.010236963,2017-02,2017-Q1,161100,0,2017-02
2/28/2017,63337,13850,NY,Binghamton,Broome,Vestal,4692,127600,0.004724409,0.018355946,0.00393391,0.000313775,-0.005547893,2008-03,2008-Q1,145000,-0.12,2005-11
2/28/2017,99700,98296,WA,Seattle,Snohomish,Snohomish,4693,540100,0.005211241,0.018288084,0.104498978,0.089459229,0.012056598,2017-02,2017-Q1,540100,0,2017-02
2/28/2017,98253,95521,CA,Eureka,Humboldt,Arcata,4694,318400,0.006639267,0.024453024,0.082256968,0.049055339,-0.011488216,2006-08,2006-Q3,369300,-0.137828324,2005-04
2/28/2017,97754,94547,CA,San Francisco,Contra Costa,Hercules,4695,562200,0.004825737,0.017004342,0.073925501,0.118327472,-0.009770391,2006-11,2006-Q4,627800,-0.104491876,2005-04
2/28/2017,79437,48864,MI,Lansing,Ingham,Okemos,4696,239800,0.003767267,0.02085994,0.102528736,0.057640803,0.004094032,2006-06,2006-Q2,240500,-0.002910603,2006-04
2/28/2017,79748,49431,MI,Ludington,Mason,Ludington,4697,130400,-0.004580153,-0.012869039,0.057583131,0.039185466,-0.004049435,2008-04,2008-Q2,145800,-0.105624143,2005-09
2/28/2017,82197,55345,MN,Minneapolis-St Paul,Hennepin,Minnetonka,4698,348900,0.004317789,0.012478236,0.076851852,0.064045222,0.009538974,2017-02,2017-Q1,348900,0,2017-02
2/28/2017,76976,44067,OH,Akron,Summit,Northfield,4699,172000,-0.002898551,0.008797654,0.051987768,0.023420086,-0.007581052,2005-08,2005-Q3,186500,-0.077747989,2003-01
2/28/2017,72491,33189,FL,Miami-Fort Lauderdale,Miami-Dade,Cutler Bay,4700,249700,0.002006421,0.017107943,0.145938504,0.140504106,-0.016766376,2007-03,2007-Q1,296500,-0.157841484,2005-08
2/28/2017,67246,22406,VA,Washington,Spotsylvania,Fredericksburg,4701,331100,-0.00660066,-0.00689862,0.015644172,0.038205598,-0.015377551,2006-02,2006-Q1,432100,-0.233742189,2004-09
2/28/2017,100171,99224,WA,Spokane,Spokane,Spokane,4702,279700,0.004308797,0.01120752,0.0828494,0.042178749,0.00948639,2017-02,2017-Q1,279700,0,2017-02
2/28/2017,85928,63110,MO,St. Louis,Saint Louis City,Saint Louis,4703,169300,0.006539834,0.022342995,0.082480818,0.060185785,0.011237365,2017-02,2017-Q1,169300,0,2017-02
2/28/2017,67193,22209,VA,Washington,Arlington,Arlington,4704,380500,0.01062417,0.025053879,0.007146638,0.021803439,0.005163364,2006-01,2006-Q1,391300,-0.027600307,2005-08
2/28/2017,86310,64063,MO,Kansas City,Jackson,Lees Summit,4705,150200,0.003340013,0.007377599,0.090777052,0.036090898,,2017-02,2017-Q1,150200,0,2017-02
2/28/2017,78192,46580,IN,Warsaw,Kosciusko,Warsaw,4706,123200,-0.00242915,0,-0.061690784,0.008150089,0.002802456,2015-11,2015-Q4,132900,-0.072987208,2014-12
2/28/2017,79141,48331,MI,Detroit,Oakland,Farmington Hills,4707,291900,0.000685636,0.003092784,0.036208733,0.069713006,-0.001999083,2005-07,2005-Q3,328500,-0.111415525,2000-10
2/28/2017,76579,43211,OH,Columbus,Franklin,Columbus,4708,53800,0.011278195,0.038610039,0.135021097,0.021380078,,2010-08,2010-Q3,56900,-0.054481547,
2/28/2017,82297,55447,MN,Minneapolis-St Paul,Hennepin,Plymouth,4709,332600,0.006354009,0.0208717,0.082329971,0.058757372,0.005132964,2017-02,2017-Q1,332600,0,2017-02
2/28/2017,91277,76134,TX,Dallas-Fort Worth,Tarrant,Fort Worth,4710,130000,0.00619195,0.008533747,0.122625216,0.089719187,0.024653238,2017-02,2017-Q1,130000,0,2017-02
2/28/2017,70667,29690,SC,Greenville,Greenville,Travelers Rest,4711,163700,0.000611247,0.004294479,0.076973684,0.051254091,0.027999038,2017-02,2017-Q1,163700,0,2017-02
2/28/2017,69447,27607,NC,Raleigh,Wake,Raleigh,4712,341700,0.002346729,0.009453471,0.065481759,0.050416911,0.019786654,2017-02,2017-Q1,341700,0,2017-02
2/28/2017,77215,44511,OH,Youngstown,Mahoning,Youngstown,4713,67200,-0.001485884,0.004484305,0.053291536,0.02917507,-0.013135808,2006-12,2006-Q4,79300,-0.15258512,1999-10
2/28/2017,77696,45505,OH,Springfield,Clark,Springfield,4714,58400,-0.005110733,-0.001709402,0.081481481,0.006281024,-0.014668385,2006-02,2006-Q1,70000,-0.165714286,2000-02
2/28/2017,69954,28443,NC,Wilmington,Pender,Rocky Point,4715,246600,0.004889976,0.015650741,0.019851117,0.023369815,-0.023810767,2007-01,2007-Q1,316200,-0.220113852,2005-08
2/28/2017,73068,34266,FL,Arcadia,De Soto,Arcadia,4716,98200,0.003064351,0.028272251,0.213844252,0.108018043,-0.029146377,2006-06,2006-Q2,148700,-0.339609953,2005-04
2/28/2017,87118,66202,KS,Kansas City,Johnson,Mission,4717,158700,0.005703422,0.020578778,0.075932203,0.035187769,0.011466183,2017-02,2017-Q1,158700,0,2017-02
2/28/2017,69377,27518,NC,Raleigh,Wake,Cary,4718,401400,-0.00174086,-0.00347567,0.041785622,0.039950542,0.012131969,2016-12,2016-Q4,403200,-0.004464286,2016-11
2/28/2017,99038,97034,OR,Portland,Clackamas,Lake Oswego,4719,703200,-0.003542582,-0.001278228,0.091417042,0.098710579,0.013855381,2016-12,2016-Q4,707100,-0.005515486,2016-11
2/28/2017,79253,48532,MI,Flint,Genesee,Flint,4720,79200,0.003802281,0.027237354,0.149492017,0.087788261,-0.03908645,2005-10,2005-Q4,126300,-0.372921615,1999-01
2/28/2017,58636,2122,MA,Boston,Suffolk,Boston,4721,412600,0.007324219,0.02052931,0.126091703,0.106638104,0.034294922,2017-02,2017-Q1,412600,0,2017-02
2/28/2017,59896,5452,VT,Burlington,Chittenden,Essex,4722,274400,0.001825484,0.006233957,0.028871391,0.026383026,0.008592174,2005-11,2005-Q4,300900,-0.088069126,2004-11
2/28/2017,81246,53147,WI,Whitewater,Walworth,Lake Geneva,4723,203600,0.016475287,0.065968586,0.127977839,0.044334834,-0.005340695,2008-07,2008-Q3,219900,-0.074124602,2006-08
2/28/2017,87106,66106,KS,Kansas City,Wyandotte,Kansas City,4724,83400,0.00120048,0.00120048,0.091623037,0.041979693,-0.01590203,2007-07,2007-Q3,103700,-0.195756991,2003-12
2/28/2017,76233,42103,KY,Bowling Green,Warren,Bowling Green,4725,224300,0.009450945,0.05058548,0.145556691,0.053920943,0.033971036,2017-02,2017-Q1,224300,0,2017-02
2/28/2017,62104,11418,NY,New York,Queens,New York,4726,491800,0.0053148,0.01276771,0.100962615,0.06115843,0.000305515,2017-02,2017-Q1,491800,0,2017-02
2/28/2017,63925,15143,PA,Pittsburgh,Allegheny,Franklin Park,4727,316200,0.004766444,0.01184,0.057525084,0.04928182,0.030607181,2017-02,2017-Q1,316200,0,2017-02
2/28/2017,677175,84009,UT,Salt Lake City,Salt Lake,South Jordan,4728,273300,0.001465738,0.014476615,0.050749712,0.055213256,-0.011753397,2007-12,2007-Q4,331600,-0.175814234,2006-09
2/28/2017,78157,46517,IN,Elkhart,Elkhart,Elkhart,4729,119600,-0.004163197,-0.026058632,0.046369204,0.036237776,-0.002880263,2008-04,2008-Q2,128100,-0.066354411,2006-01
2/28/2017,93300,80224,CO,Denver,Denver,Denver,4730,413100,0.003156872,0.01648622,0.11739248,0.116126353,0.052350354,2017-02,2017-Q1,413100,0,2017-02
2/28/2017,69679,28037,NC,Charlotte,Lincoln,Denver,4731,272900,0.007754801,0.024399399,0.112515287,0.05012211,0.009045404,2017-02,2017-Q1,272900,0,2017-02
2/28/2017,58967,2888,RI,Providence,Kent,Warwick,4732,195900,0.008234689,0.022976501,0.066412629,0.052470111,-0.015232213,2005-11,2005-Q4,243400,-0.195152013,2004-04
2/28/2017,84990,61455,IL,Macomb,McDonough,Macomb,4733,83300,0.015853659,0.034782609,-0.003588517,,,2014-08,2014-Q3,92100,-0.095548317,2014-01
2/28/2017,63011,13204,NY,Syracuse,Onondaga,Syracuse,4734,71200,0.005649718,0.021520803,0.014245014,-0.009551546,,2013-06,2013-Q2,75100,-0.051930759,2011-07
2/28/2017,79153,48348,MI,Detroit,Oakland,Clarkston,4735,318400,0.006639267,0.020185838,0.058862654,0.077130056,0.00627264,2005-06,2005-Q2,324400,-0.018495684,2004-06
2/28/2017,76990,44087,OH,Akron,Summit,Twinsburg,4736,195900,-0.002545825,0.008753862,0.04313099,0.031327856,-0.002814537,2005-05,2005-Q2,203300,-0.03639941,2004-09
2/28/2017,62525,12304,NY,Albany,Schenectady,Schenectady,4737,114200,0.007943513,0.022381379,0.043875686,-0.002433965,-0.009391072,2007-05,2007-Q2,127600,-0.105015674,2005-12
2/28/2017,61849,10541,NY,New York,Putnam,Carmel,4738,349500,0.008076147,0.018653454,0.036169582,0.024408453,-0.023493935,2006-08,2006-Q3,456100,-0.233720675,2003-03
2/28/2017,77031,44131,OH,Cleveland,Cuyahoga,Seven Hills,4739,176000,0.002277904,0.010913268,0.045130641,0.032348652,-0.004705441,2006-03,2006-Q1,190900,-0.078051336,2003-05
2/28/2017,98154,95377,CA,Stockton,San Joaquin,Tracy,4740,466500,0.003225806,0.00974026,0.063369045,0.124110679,-0.01697275,2005-12,2005-Q4,617000,-0.243922204,2004-09
2/28/2017,66654,20832,MD,Washington,Montgomery,Olney,4741,473900,0.008941878,0.02887538,0.044983462,0.037356279,-0.008973153,2006-03,2006-Q1,525700,-0.098535286,2005-03
2/28/2017,74641,38103,TN,Memphis,Shelby,Memphis,4742,230000,0,0.00832968,0.076779026,0.033779169,-8.6915E-05,2007-01,2007-Q1,230300,-0.001302649,2007-01
2/28/2017,98436,95827,CA,Sacramento,Sacramento,La Riviera,4743,279100,-0.001431127,0.002514368,0.088533541,0.136502526,-0.01079573,2005-12,2005-Q4,353600,-0.210690045,2004-08
2/28/2017,72162,32713,FL,Daytona Beach,Volusia,Debary,4744,207700,0.004837929,0.032306163,0.116066631,0.09291517,-0.021944729,2006-09,2006-Q3,262800,-0.209665145,2005-02
2/28/2017,72469,33166,FL,Miami-Fort Lauderdale,Miami-Dade,Miami Springs,4745,304600,0.005944518,0.018729097,0.072535211,0.128807213,-0.012919528,2006-06,2006-Q2,360500,-0.155062413,2005-06
2/28/2017,61099,8536,NJ,New York,Middlesex,Plainsboro Township,4746,420200,-0.004029391,-0.000713436,0.038556599,0.037295326,0.0014634,2005-10,2005-Q4,428200,-0.018682858,2005-09
2/28/2017,71975,32407,FL,Panama City,Bay,Panama City Beach,4747,214700,-0.000465549,0.007981221,0.119979134,0.068577145,-0.028097737,2005-12,2005-Q4,327100,-0.343625803,2004-05
2/28/2017,61233,8879,NJ,New York,Middlesex,South Amboy,4748,260400,-0.002680965,0.00076864,0.043687375,0.026481095,-0.020735372,2006-06,2006-Q2,330500,-0.212102874,2004-09
2/28/2017,65720,19040,PA,Philadelphia,Montgomery,Upper Moreland Township,4749,262100,-0.003800836,-0.007572889,0.035968379,0.019735569,-0.00296518,2006-06,2006-Q2,276900,-0.053448899,2005-06
2/28/2017,70898,30121,GA,Atlanta,Bartow,Cartersville,4750,136900,0.002196193,0.015578635,0.104923325,0.087749147,,2017-02,2017-Q1,136900,0,2017-02
2/28/2017,82130,55129,MN,Minneapolis-St Paul,Washington,Woodbury,4751,390200,0.003084833,0.011929461,0.055164954,0.054192943,0.001838025,2017-02,2017-Q1,390200,0,2017-02
2/28/2017,58465,1720,MA,Boston,Middlesex,Acton,4752,549400,0.004754938,0.013840192,0.034262048,0.051454556,0.014359008,2017-02,2017-Q1,549400,0,2017-02
2/28/2017,63970,15239,PA,Pittsburgh,Allegheny,Plum,4753,152600,0.007926024,0.015302728,0.042349727,0.037082926,0.022047304,2017-02,2017-Q1,152600,0,2017-02
2/28/2017,96174,90606,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,West Whittier-Los Nietos,4754,449500,0.004693786,0.018350702,0.061894637,0.094261234,-0.007306082,2006-08,2006-Q3,490900,-0.084334895,2005-11
2/28/2017,86330,64083,MO,Kansas City,Cass,Raymore,4755,177800,0.003952569,0.011376564,0.067226891,0.031445702,,2017-02,2017-Q1,177800,0,2017-02
2/28/2017,66921,21613,MD,Cambridge,Dorchester,Cambridge,4756,120100,-0.002491694,0.010942761,0.151486098,0.051572515,-0.042179553,2007-04,2007-Q2,185800,-0.353606028,2003-12
2/28/2017,72835,33811,FL,Lakeland,Polk,Medulla,4757,179700,0.010686164,0.026270702,0.098410758,0.087391966,-0.01763789,2006-09,2006-Q3,220400,-0.184664247,2005-08
2/28/2017,84277,60008,IL,Chicago,Cook,Rolling Meadows,4758,207300,0.008268482,0.029294935,0.076883117,0.059598945,-0.022884305,2006-04,2006-Q2,263400,-0.212984055,2003-02
2/28/2017,61155,8731,NJ,New York,Ocean,Lacey,4759,237700,0.00635055,0.023245803,0.043459175,0.015412191,-0.019352029,2006-04,2006-Q2,293100,-0.189013988,2004-07
2/28/2017,96291,91103,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Pasadena,4760,643900,0.004210855,0.012103112,0.084919966,0.092671437,0.006550825,2017-02,2017-Q1,643900,0,2017-02
2/28/2017,76936,44001,OH,Cleveland,Lorain,Amherst,4761,148600,0.002699055,0.004732928,0.040616246,0.030295417,-0.005673512,2006-11,2006-Q4,158300,-0.061276058,2003-11
2/28/2017,60553,7040,NJ,New York,Essex,Maplewood,4762,578400,-0.013474331,-0.002242539,0.168484848,0.074142627,0.01624833,2016-12,2016-Q4,588100,-0.016493794,2016-11
2/28/2017,82260,55410,MN,Minneapolis-St Paul,Hennepin,Minneapolis,4763,410600,0.002441406,0.006372549,0.093184239,0.071580167,0.02287076,2017-02,2017-Q1,410600,0,2017-02
2/28/2017,59878,5403,VT,Burlington,Chittenden,South Burlington,4764,247800,0.002427184,0.014326648,0.040739185,0.024550467,0.008672514,2017-02,2017-Q1,247800,0,2017-02
2/28/2017,96222,90732,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,4765,598500,0.007236621,0.016992353,0.086601307,0.083225809,-0.003168794,2006-08,2006-Q3,649700,-0.078805603,2005-11
2/28/2017,66129,20005,DC,Washington,District of Columbia,Washington,4766,506100,0.013619067,0.036665301,0.053497086,0.041899117,0.023703591,2017-02,2017-Q1,506100,0,2017-02
2/28/2017,99755,98368,WA,,Jefferson,Port Townsend,4767,331600,0.012210012,0.042767296,0.10166113,0.061193946,0.004259764,2017-02,2017-Q1,331600,0,2017-02
2/28/2017,66021,19608,PA,Reading,Berks,Spring Township,4768,235300,0.007708779,0.016414687,0.046708185,0.032013014,-0.000550814,2007-03,2007-Q1,237300,-0.00842815,2007-01
2/28/2017,97492,93950,CA,Salinas,Monterey,Pacific Grove,4769,857800,-0.00034961,0.006689356,0.092043285,0.103093346,-0.002142864,2006-06,2006-Q2,907500,-0.05476584,2005-02
2/28/2017,65873,19348,PA,Philadelphia,Chester,East Marlborough Township,4770,371600,0.000807972,0.002698327,0.041771797,0.030157796,0.000458636,2017-02,2017-Q1,371600,0,2017-02
2/28/2017,95053,85715,AZ,Tucson,Pima,Tucson,4771,223400,0.005853219,0.034259259,0.099409449,0.051978382,-0.017964337,2006-05,2006-Q2,276700,-0.192627394,2005-05
2/28/2017,79768,49456,MI,Grand Rapids,Ottawa,Spring Lake Township,4772,209100,0.000478469,0.006740491,0.102848101,0.057643706,0.008936669,2006-02,2006-Q1,210000,-0.004285714,2006-01
2/28/2017,71659,31768,GA,Moultrie,Colquitt,Moultrie,4773,76400,0.001310616,-0.002610966,-0.038993711,0.011653105,-0.028390131,2008-03,2008-Q1,104300,-0.267497603,
2/28/2017,78161,46528,IN,Elkhart,Elkhart,Goshen,4774,148600,-0.007348029,-0.036316472,0.032661571,0.025219823,0.0015611,2016-10,2016-Q4,154400,-0.037564767,2016-08
2/28/2017,99149,97239,OR,Portland,Multnomah,Portland,4775,567300,0.011229947,0.029395754,0.081395349,0.111300256,0.02665061,2017-02,2017-Q1,567300,0,2017-02
2/28/2017,69331,27401,NC,,Guilford,Greensboro,4776,71300,0.00281294,0.020028612,0.054733728,0.010714664,-0.013884994,2007-11,2007-Q4,84800,-0.159198113,2000-06
2/28/2017,60992,8104,NJ,Philadelphia,Camden,Camden,4777,62600,0,-0.001594896,-0.006349206,0.010209559,-0.009543261,2007-11,2007-Q4,71900,-0.129346314,2005-10
2/28/2017,63347,13901,NY,Binghamton,Broome,Chenango,4778,102800,0.004887586,0.016815035,-0.002909796,-0.002510169,0.003976661,2013-05,2013-Q2,112800,-0.088652482,2012-11
2/28/2017,66841,21231,MD,Baltimore,Baltimore City,Baltimore,4779,250900,0.016200891,0.030813476,0.02324633,0.035050047,,2017-02,2017-Q1,250900,0,2017-02
2/28/2017,65707,19027,PA,Philadelphia,Montgomery,Cheltenham,4780,259200,-0.001156069,0.000772201,0.07641196,0.010262231,-0.010960476,2006-06,2006-Q2,294900,-0.121057986,2004-07
2/28/2017,81206,53090,WI,Milwaukee,Washington,Town of West Bend,4781,186500,0.003227542,0.005390836,0.065105654,0.029076109,-0.000853885,2007-06,2007-Q2,191300,-0.025091479,2007-01
2/28/2017,66214,20112,VA,Washington,Prince William,Manassas,4782,463100,0.001297297,0.002597965,0.028882471,0.02926628,-0.011426595,2005-11,2005-Q4,570000,-0.18754386,2004-11
2/28/2017,73800,36265,AL,Anniston,Calhoun,Jacksonville,4783,117800,0.012897678,0.036059807,0.04340124,,,2015-08,2015-Q3,130200,-0.095238095,2015-06
2/28/2017,79495,49002,MI,Kalamazoo,Kalamazoo,Portage,4784,143200,0,0.010585745,0.063893016,0.045931876,0.004509289,2017-02,2017-Q1,143200,0,2017-02
2/28/2017,72870,33860,FL,Lakeland,Polk,Mulberry,4785,153000,0.010568032,0.024782317,0.107091172,0.08383497,-0.01396301,2006-09,2006-Q3,181100,-0.155162893,2005-09
2/28/2017,93284,80207,CO,Denver,Denver,Denver,4786,402700,0.00675,0.023379924,0.087496624,0.140381667,0.055562318,2017-02,2017-Q1,402700,0,2017-02
2/28/2017,73576,35674,AL,Florence,Colbert,Tuscumbia,4787,104400,-0.001912046,0.002881844,0.067484663,0.015231369,,2017-01,2017-Q1,104600,-0.001912046,2017-01
2/28/2017,84501,60450,IL,Chicago,Grundy,Morris,4788,180100,-0.003871681,-0.004972376,0.018089316,0.001114209,-0.014866238,2007-01,2007-Q1,210100,-0.142789148,2004-10
2/28/2017,75242,39305,MS,Meridian,Lauderdale,Meridian,4789,147800,0,-0.004043127,-0.002699055,-0.006631885,0.018703051,2009-07,2009-Q3,160900,-0.081417029,2008-11
2/28/2017,97547,94085,CA,San Jose,Santa Clara,Sunnyvale,4790,995200,0.005963813,0.021136877,0.058610786,0.180875989,0.040936064,2017-02,2017-Q1,995200,0,2017-02
